code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
601398,工商银行,银行,北京,6.25,2696.12,3564.06,2730308096.0,0.0,22460400.0,15195800.0,0.43,0.45,5.87,0.96,20061027,111519896.0,3.13,6.99,4.87,0.0,41.41,604243.0
601366,利群股份,百货,山东,15.46,4.75,8.61,1261482.63,560817.13,512889.5,176267.38,2.05,0.345,5.42,1.31,20170412,170764.13,1.98,6.88,8.38,22.2,3.58,50697.0
601328,交通银行,银行,上海,5.83,392.51,742.63,939153728.0,0.0,14317800.0,11366300.0,1.53,0.74,8.38,0.72,20070515,12032100.0,1.62,5.42,5.3,0.0,36.31,354454.0
601258,庞大集团,汽车服务,河北,19.22,65.38,65.38,5158767.5,3515682.75,789456.81,388315.0,0.59,0.04,2.11,0.72,20110428,314593.16,0.48,-17.65,-12.82,8.82,0.95,363208.0
601118,海南橡胶,橡胶,海南,47.17,39.31,42.79,1581614.25,694791.19,159666.22,523482.59,1.22,0.105,2.34,2.83,20110107,16355.75,0.04,-50.46,3131.5,8.98,10.36,128119.0
601113,华鼎股份,化纤,浙江,23.85,8.33,11.14,932588.38,485754.5,134160.02,383862.5,3.45,0.23,5.1,1.33,20110509,65893.11,0.59,120.76,307.98,24.31,5.36,12844.0
601005,重庆钢铁,普钢,重庆,8.41,83.8,89.19,2652941.0,696506.88,1707180.75,1928214.75,2.16,0.166,2.04,0.91,20070228,-1059931.75,-1.19,113.08,267.79,17.1,8.49,150685.0
600966,博汇纸业,造纸,山东,6.4,13.37,13.37,1639894.13,616547.63,563801.75,133302.47,1.0,0.381,4.09,0.79,20040608,258678.84,1.93,1.15,-16.51,20.28,7.94,85180.0
600896,*ST海投,水运,海南,68.93,5.77,8.69,344435.34,237229.55,4079.98,182228.59,2.1,0.042,1.97,1.95,19960503,-111894.97,-1.29,20.32,126.11,-85.14,90.43,41953.0
600880,博瑞传播,广告包装,四川,134.23,7.32,10.93,406318.72,102400.18,29108.93,81681.11,0.75,0.021,3.34,1.15,19951115,138201.13,1.26,-30.76,154.79,30.09,5.52,67236.0
600828,茂业商业,百货,四川,8.7,6.49,17.32,1868221.75,407259.28,484592.94,9276.96,0.05,0.428,3.14,1.58,19940224,152947.7,0.88,0.58,28.22,29.75,8.64,22830.0
600800,天津磁卡,综合类,天津,0.0,6.11,6.11,48983.7,20945.85,6101.64,13506.77,0.22,-0.07,0.03,216.03,19931206,-77615.75,-1.27,15.21,7.69,17.64,-39.86,63113.0
600765,中航重机,机械基件,贵州,21.52,7.78,7.78,1293499.75,904322.38,256513.52,159678.48,2.05,0.26899999999999996,5.21,1.48,19961106,153545.31,1.97,-6.77,28.37,27.5,5.46,63551.0
600745,闻泰科技,通信设备,湖北,0.0,4.83,6.37,1421151.13,996252.0,101614.28,238160.3,3.74,-0.278,5.26,5.79,19960828,28829.4,0.45,-31.21,-201.47,8.15,-3.27,15414.0
600580,卧龙电气,电气设备,浙江,13.89,11.11,12.93,1828783.75,979514.88,345255.5,186773.45,1.44,0.344,4.55,1.4,20020606,291621.34,2.25,8.27,-34.89,25.15,5.42,50290.0
600579,天华院,化工机械,山东,176.59,4.11,4.11,172462.2,129449.3,19148.99,158476.55,3.86,0.025,2.84,3.14,20020809,-85721.06,-2.09,22.99,184.59,15.08,3.75,18257.0
600555,海航创新,旅游服务,海南,67.34,9.74,13.04,285075.78,157037.95,5273.15,40356.98,0.31,0.021,1.23,2.28,20010328,-25284.75,-0.19,-90.04,126.72,-127.42,1307.29,101350.0
600489,中金黄金,黄金,北京,106.62,34.51,34.51,3868587.25,1577274.63,1262795.5,385116.72,1.12,0.055999999999999994,3.85,2.05,20030814,523724.06,1.52,-1.14,-36.94,9.63,0.77,248219.0
600485,信威集团,通信设备,北京,0.0,18.13,29.24,2117878.75,1762617.63,55857.92,306836.38,1.05,-0.153,3.27,4.47,20030807,395849.84,1.35,-93.86,-161.73,37.38,-375.36,155344.0
600423,*ST柳化,农药化肥,广西,0.0,3.99,3.99,288806.69,97286.81,183232.13,66928.25,1.68,-0.21100000000000002,0.35,13.82,20030717,-102856.27,-2.58,12.85,53.0,14.31,-5.73,29565.0
600399,*ST抚钢,特种钢,辽宁,0.0,11.3,13.0,850870.13,411350.91,280878.25,46257.43,0.36,-0.09699999999999999,-0.73,-3.25,20001229,-278318.13,-2.14,5.6,-287.01,8.96,-2.9,118646.0
600387,海越能源,石油贸易,浙江,10.86,3.86,4.72,994404.13,322265.91,503690.06,113969.97,2.41,0.616,5.65,1.58,20040218,73252.5,1.55,121.52,594.79,5.25,1.75,25355.0
600385,山东金泰,黄金,山东,0.0,1.43,1.48,16938.0,15462.01,53.77,29904.44,2.02,-0.05,0.43,23.62,20010723,-41583.94,-2.81,-32.42,-58.91,94.36,-177.2,12014.0
600337,美克家居,家居用品,新疆,15.76,17.28,17.75,863967.13,539827.81,145355.52,127037.15,0.72,0.19,2.73,1.46,20001127,166681.63,0.94,36.5,30.37,57.04,8.41,22442.0
600325,华发股份,区域地产,广东,6.06,19.14,21.18,16704611.0,15569099.0,67618.46,275312.69,1.3,0.765,5.86,1.05,20040225,689825.5,3.26,2.72,85.85,27.48,12.34,61321.0
600272,开开实业,中成药,上海,49.62,1.6,2.43,98082.78,48564.12,16760.13,1545.25,0.06,0.11,2.03,3.59,20010228,13915.48,0.57,-10.25,33.12,24.8,4.16,31013.0
600236,桂冠电力,水力发电,广西,12.94,36.04,60.63,4668989.0,394019.59,3793122.5,147605.56,0.24,0.209,2.14,2.53,20000323,417729.81,0.69,18.27,81.22,54.07,26.66,68019.0
600219,南山铝业,铝,山东,14.93,70.88,92.51,4609558.0,1579563.0,2529312.5,1467972.5,1.59,0.08900000000000001,3.57,0.74,19991223,811967.5,0.88,28.12,10.73,19.57,8.48,238505.0
600213,亚星客车,汽车整车,江苏,38.32,2.2,2.2,463483.06,432960.56,22638.5,34209.4,1.55,0.079,0.88,6.87,19990831,-41767.69,-1.9,29.25,25.94,17.44,1.56,25256.0
600210,紫江企业,广告包装,上海,7.55,15.17,15.17,1100724.0,570472.06,307327.47,36180.92,0.24,0.196,2.86,1.04,19990824,193096.7,1.27,10.32,-48.03,19.54,6.29,124317.0
600180,瑞茂通,仓储物流,山东,15.62,10.16,10.16,2066082.75,1885247.25,1406.12,147833.06,1.45,0.37200000000000005,5.53,1.4,19980703,296524.16,2.92,16.06,6.78,6.96,1.34,22503.0
600172,黄河旋风,矿物制品,河南,34.45,11.69,14.76,1172915.25,471599.09,400177.06,189198.11,1.28,0.069,3.3,0.96,19981126,148348.25,1.0,20.13,-8.29,28.48,4.05,64339.0
600157,永泰能源,煤炭开采,山西,30.83,124.26,124.26,10825203.0,1214287.5,2719444.25,931778.0,0.75,0.027000000000000003,1.99,0.84,19980513,266821.34,0.21,-8.63,32.16,25.48,3.15,288695.0
600145,*ST新亿,陶瓷,新疆,29.86,14.91,14.91,92333.99,33746.3,58587.28,151497.56,1.02,0.031,0.45,4.15,19990923,-236934.55,-1.59,-36.95,1046.67,9.65,296.28,32911.0
600131,岷江水电,水力发电,四川,31.71,4.08,5.04,253387.42,32202.99,139152.67,9714.3,0.19,0.165,2.4,4.36,19980402,44511.98,0.88,39.6,120.71,15.94,16.55,42328.0
600122,宏图高科,其他商业,江苏,36.14,11.58,11.58,1993859.38,1453444.25,72084.63,212469.16,1.83,0.102,7.09,1.04,19980420,311664.09,2.69,-4.26,-46.16,8.27,1.45,71134.0
600086,东方金钰,服饰,湖北,218.05,10.57,13.5,1225028.13,1056010.5,20070.01,63304.98,0.47,0.023,2.4,4.19,19970606,121047.02,0.9,-45.16,-84.42,19.24,1.39,38064.0
600074,*ST保千,电脑设备,江苏,0.0,10.26,24.38,186334.42,125293.65,24549.51,71199.68,0.29,-0.091,-1.47,-0.87,19970623,-647522.44,-2.66,-96.27,-160.33,14.36,-261.86,106644.0
600028,中国石化,石油加工,北京,9.18,955.58,1210.71,161730400.0,56893800.0,62004404.0,11957700.0,0.99,0.344,5.96,1.06,20010808,28353300.0,2.34,11.53,53.55,19.19,3.2,457903.0
600025,华能水电,水力发电,云南,18.04,18.0,180.0,16842210.0,653800.31,12566279.0,1889239.75,1.05,0.125,2.26,1.33,20171215,323235.16,0.18,24.24,39.09,53.06,19.84,284760.0
600022,山东钢铁,普钢,山东,5.81,109.47,109.47,6771719.0,2526914.5,2619122.75,820291.81,0.75,0.221,1.87,0.91,20040629,59172.48,0.05,-7.65,125.42,11.97,5.96,319957.0
600016,民生银行,银行,北京,4.72,354.62,437.82,606114304.0,0.0,4469600.0,5745700.0,1.31,0.6759999999999999,8.84,0.72,20001219,17809000.0,4.07,6.92,5.45,0.0,39.27,394531.0
300751,迈为股份,专用机械,江苏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300740,御家汇,日用化工,湖南,55.39,0.68,2.72,208038.84,192591.38,11327.13,75450.5,2.77,0.43,5.07,5.9,20180208,33883.59,1.25,0.0,0.0,53.03,6.86,27141.0
300736,百邦科技,通信设备,北京,71.44,0.2,0.82,46333.2,35944.45,574.37,21092.71,2.58,0.27,4.9,5.11,20180109,9861.63,1.21,-34.48,-34.44,29.76,6.25,9058.0
300693,盛弘股份,电气设备,深圳,37.99,0.66,1.37,86562.61,81969.03,1348.3,30875.83,2.26,0.326,4.42,3.73,20170822,14406.75,1.05,16.93,10.94,46.83,11.35,15192.0
300682,朗新科技,软件服务,江苏,0.0,1.62,4.17,166970.52,149203.38,1519.12,49026.21,1.18,-0.251,2.57,5.51,20170801,25753.8,0.62,-7.53,-485.45,38.47,-53.43,16312.0
300510,金冠股份,电气设备,吉林,46.4,0.97,2.91,529592.0,173621.52,77368.0,343567.56,11.79,0.43,14.33,1.71,20160506,41943.21,1.44,89.83,60.28,36.01,15.15,10685.0
300464,星徽精密,机械基件,广东,1282.28,0.92,2.08,110807.95,49370.44,45243.23,11156.0,0.54,0.01,2.45,2.85,20150610,17280.89,0.83,28.63,-95.86,12.21,0.17,15727.0
300428,四通新材,铝,河北,33.75,1.38,2.91,97665.38,60766.98,16472.61,8332.1,0.29,0.2,2.38,3.78,20150319,25421.43,0.87,10.56,-17.95,10.55,6.5,16775.0
300393,中来股份,塑料,江苏,18.39,1.21,2.41,567882.31,301778.88,143695.45,171941.06,7.13,0.58,10.44,1.36,20140912,60523.65,2.51,-29.85,-32.75,23.52,7.66,9674.0
300362,天翔环境,环境保护,四川,0.0,2.28,4.37,592635.13,362325.53,52983.88,123005.6,2.81,-0.58,3.61,2.67,20140121,5709.06,0.13,-59.87,-388.64,19.93,-77.03,15028.0
300324,旋极信息,软件服务,北京,34.84,10.02,17.49,819703.56,506773.56,35566.34,249089.5,1.42,0.204,3.01,3.15,20120608,117308.82,0.67,27.02,25.3,42.37,14.12,29556.0
300315,掌趣科技,互联网,北京,15.5,25.9,27.57,967134.81,169964.06,3553.63,410951.56,1.49,0.187,3.29,1.18,20120511,203890.5,0.74,23.69,30.96,61.92,32.64,185711.0
300305,裕兴股份,塑料,江苏,25.36,2.3,2.89,163661.63,123447.51,32744.46,57786.73,2.0,0.19,5.1,1.26,20120329,46961.19,1.63,20.67,5.73,14.97,10.7,11881.0
300264,佳创视讯,通信设备,深圳,0.0,3.19,4.13,80321.86,58630.48,1390.78,9648.55,0.23,-0.003,1.31,3.31,20110916,734.1,0.02,38.24,94.78,30.33,-0.68,20942.0
300237,美晨生态,建筑施工,山东,15.58,11.67,14.53,892268.0,679146.63,32131.4,29270.5,0.2,0.266,2.43,2.28,20110629,171923.75,1.18,4.14,5.45,32.33,14.74,10884.0
300197,铁汉生态,环境保护,深圳,25.21,14.69,22.79,2292458.25,1120736.63,74214.95,159880.66,0.7,0.16,2.79,1.92,20110329,227305.88,1.0,33.52,-20.72,26.41,5.78,49174.0
300185,通裕重工,工程机械,山东,25.4,27.41,32.68,1006248.69,477777.94,410227.88,114530.01,0.35,0.048,1.56,1.04,20110308,57201.85,0.18,15.57,11.06,22.56,6.05,130477.0
300178,腾邦国际,旅游服务,深圳,15.26,5.85,6.17,932692.31,657425.81,46976.93,110688.0,1.8,0.47700000000000004,4.78,2.03,20110215,116631.67,1.89,60.24,37.31,17.4,6.56,33061.0
300141,和顺电气,电气设备,江苏,3566.78,1.64,2.55,162811.02,147326.02,10767.21,24031.55,0.94,0.001,2.72,2.19,20101112,20007.5,0.78,27.35,-97.62,19.76,0.07,19900.0
300140,中环装备,电气设备,陕西,0.0,2.45,3.45,416716.0,327485.97,41248.56,49873.84,1.44,-0.076,3.72,1.99,20101112,36552.96,1.06,-22.92,-194.17,24.32,-3.15,26184.0
300102,乾照光电,半导体,福建,20.54,7.05,7.2,596352.0,303035.66,157596.38,157250.17,2.19,0.22,3.97,1.46,20100812,56803.8,0.79,-8.62,-3.74,31.25,19.13,46394.0
300094,国联水产,渔业,广东,14.53,7.46,7.84,465021.69,380809.41,39212.55,60167.9,0.77,0.289,2.78,2.02,20100708,72978.03,0.93,15.1,102.03,13.01,6.54,20027.0
300083,劲胜智能,元器件,广东,0.0,11.89,14.32,1145196.25,746029.06,159833.77,366869.41,2.56,-0.071,3.84,0.71,20100520,33872.89,0.24,-10.76,-124.35,15.37,-2.45,42726.0
300041,回天新材,化工原料,湖北,19.45,3.26,4.26,234759.84,148167.31,54326.96,85489.24,2.01,0.259,4.16,1.61,20100108,38101.93,0.9,20.43,21.88,24.29,8.28,18004.0
300028,金亚科技,通信设备,四川,5.52,3.44,3.44,25808.68,6664.38,13391.2,36319.64,1.06,0.105,0.61,1.26,20091030,-49763.84,-1.45,-15.19,219.64,-10.68,287.64,44900.0
300018,中元股份,电气设备,湖北,426.84,3.46,4.84,166232.77,93845.25,5253.56,62097.38,1.28,0.006,3.01,1.21,20091030,33159.6,0.68,2.68,-93.61,49.92,1.24,24523.0
002890,弘宇股份,农用机械,山东,34.81,0.48,0.67,64864.51,46611.78,14562.51,20516.05,3.08,0.406,7.93,2.38,20170802,22644.63,3.4,-26.94,-29.87,17.66,15.19,11003.0
002819,东方中科,电器仪表,北京,83.61,0.44,1.13,66940.43,62793.51,3530.63,12470.98,1.1,0.188,3.98,5.27,20161111,19083.35,1.68,13.38,63.7,14.09,3.56,10933.0
002769,普路通,仓储物流,深圳,20.8,2.32,3.73,1691620.63,1656889.88,1056.12,25503.75,0.68,0.267,3.58,2.07,20150629,64213.13,1.72,13.9,-33.41,8.95,2.19,38918.0
002751,易尚展示,家居用品,深圳,42.26,0.87,1.55,287501.63,91887.18,23755.38,56731.73,3.67,0.38,6.47,3.21,20150424,25922.42,1.68,22.85,85.92,33.97,9.62,24069.0
002742,三圣股份,其他建材,重庆,32.95,2.69,4.32,455254.44,231590.3,94516.31,25075.22,0.58,0.195,3.44,2.49,20150217,74496.43,1.72,37.44,-37.49,23.74,4.77,31034.0
002739,万达电影,影视音像,北京,36.0,17.1,17.61,2240018.5,422710.91,262268.88,400373.66,2.27,0.72,7.17,4.82,20150122,617244.0,3.5,7.06,0.31,31.35,11.63,111201.0
002719,麦趣尔,乳制品,新疆,77.53,1.41,1.74,146333.06,59222.03,21659.6,67516.67,3.88,0.14800000000000002,6.72,2.28,20140128,31378.64,1.8,10.2,10.03,39.48,5.62,12366.0
002718,友邦吊顶,家居用品,浙江,17.18,0.26,0.88,146601.13,58057.61,8502.44,44984.65,5.13,1.082,13.45,1.84,20140128,56552.21,6.45,18.4,4.12,36.19,17.67,7300.0
002711,欧浦智网,仓储物流,广东,14.13,10.5,10.56,366058.31,270738.97,22199.96,5345.97,0.05,0.185,1.8,1.94,20140127,68573.25,0.65,0.71,28.27,4.65,4.0,51067.0
002694,顾地科技,塑料,湖北,122.78,4.99,5.97,310037.69,154086.88,71513.52,32987.15,0.55,0.028999999999999998,1.86,2.56,20120816,33759.12,0.57,-10.27,-11.33,19.41,1.36,42603.0
002680,ST长生,生物制药,江苏,5.05,4.04,9.74,468416.69,344596.03,44108.5,102900.47,1.06,0.161,4.12,0.79,20120605,200207.13,2.06,54.05,72.22,91.59,45.4,24817.0
002669,康达新材,化工原料,上海,30.46,2.29,2.41,225767.77,138423.23,27324.3,122103.47,5.06,0.25,7.85,1.29,20120416,38481.95,1.6,72.43,23.01,27.04,8.66,10852.0
002667,鞍重股份,工程机械,辽宁,57.12,1.64,2.31,92802.9,67423.4,13151.79,23378.92,1.01,0.081,3.35,1.85,20120329,27290.25,1.18,9.28,-23.31,40.23,13.67,20268.0
002665,首航节能,电气设备,北京,0.0,22.56,25.39,945291.81,531405.88,112382.9,396068.38,1.56,-0.006,2.9,2.0,20120327,73133.03,0.29,-57.86,-114.66,27.22,-3.32,39643.0
002659,凯文教育,文教休闲,江苏,0.0,3.11,4.99,378616.34,90790.59,136280.8,166924.84,3.35,-0.14300000000000002,4.28,1.99,20120309,-6214.14,-0.12,-64.98,-15.29,-6.41,-45.4,11963.0
002656,摩登大道,服饰,广东,79.19,4.72,7.13,342981.44,153286.02,49239.56,136304.16,1.91,0.08199999999999999,3.41,2.54,20120228,29722.6,0.42,59.93,-51.12,44.74,5.57,4894.0
002650,加加食品,食品,湖南,31.48,9.47,11.52,270187.0,74092.15,152152.41,20638.55,0.18,0.09,1.88,2.01,20120106,68843.93,0.6,-3.45,-19.63,26.67,7.89,52887.0
002639,雪人股份,专用机械,福建,201.67,5.16,6.74,387866.75,165673.77,86096.71,133500.56,1.98,0.02,3.35,1.63,20111205,16632.9,0.25,30.74,26.41,24.71,1.53,38651.0
002611,东方精工,轻工机械,广东,17.14,10.28,18.39,1184967.88,603459.44,66331.68,495591.75,2.7,0.188,4.34,0.99,20110830,110333.32,0.6,54.27,69.09,22.1,9.6,46352.0
002607,亚夏汽车,汽车服务,安徽,88.59,7.05,8.2,435751.19,211031.3,81259.75,71296.75,0.87,0.046,2.38,3.43,20110810,37455.2,0.46,-3.77,-11.41,7.27,1.36,63565.0
002602,世纪华通,汽车配件,浙江,40.31,12.77,23.35,1614682.25,629006.0,112809.07,968954.31,4.15,0.377,6.14,3.3,20110728,293792.22,1.26,153.06,23.1,38.13,14.13,13942.0
002601,龙蟒佰利,化工原料,河南,9.95,7.06,20.32,2257348.75,809476.5,574196.06,964547.0,4.75,0.98,6.89,1.87,20110715,224237.75,1.1,6.24,2.59,43.26,24.56,58758.0
002563,森马服饰,服饰,浙江,12.66,18.39,27.0,1520735.75,1056421.63,101524.77,253505.67,0.94,0.47100000000000003,3.96,2.01,20110311,451783.5,1.67,21.41,25.66,38.77,13.03,23564.0
002558,巨人网络,互联网,重庆,29.02,4.27,20.24,1297825.0,898642.0,46721.03,403492.91,1.99,0.491,4.53,4.19,20110302,349369.34,1.73,40.54,-4.82,75.16,34.48,27427.0
002526,山东矿机,工程机械,山东,24.37,15.1,17.83,322681.09,201986.19,42469.19,38832.05,0.22,0.063,1.35,1.52,20101217,18425.55,0.1,55.19,205.86,25.67,8.03,78000.0
002512,达华智能,元器件,广东,0.0,6.93,10.95,708407.69,219610.38,41932.03,108404.52,0.99,-0.368,2.26,4.27,20101203,26079.42,0.24,-7.65,-645.39,9.9,-18.94,31218.0
002509,天广中茂,专用机械,福建,15.63,19.48,24.92,973640.0,693665.56,83229.61,122469.4,0.49,0.10400000000000001,2.12,1.03,20101123,148637.02,0.6,-19.11,-37.22,28.34,12.4,48280.0
002505,大康农业,农业综合,湖南,134.14,54.85,54.85,1526056.38,746611.13,287674.47,25631.65,0.05,0.008,0.97,1.42,20101118,-7137.95,-0.01,15.47,75.49,7.07,0.37,137272.0
002504,弘高创意,装修装饰,北京,160.02,4.15,10.26,522717.84,498110.81,993.65,18667.13,0.18,0.013999999999999999,0.93,3.1,20101118,66527.92,0.65,-47.69,-86.42,16.43,1.58,44642.0
002502,骅威文化,影视音像,广东,111.28,5.41,8.6,383344.19,130365.4,7725.74,163698.81,1.9,0.039,3.99,1.44,20101117,92175.0,1.07,-79.36,-85.4,79.68,25.86,34296.0
002498,汉缆股份,电气设备,山东,34.94,33.26,33.27,698129.19,525793.88,41375.98,14903.95,0.04,0.043,1.39,1.44,20101109,81246.9,0.24,12.23,-36.41,18.38,3.8,121000.0
002485,希努尔,服饰,山东,73.07,5.44,5.44,362931.28,103799.71,27344.39,103822.56,1.91,0.146,3.99,3.56,20101015,48609.35,0.89,80.46,256.83,16.28,8.01,5010.0
002479,富春环保,火力发电,浙江,17.98,7.95,8.94,579497.69,162532.31,289301.09,169697.61,1.9,0.21,4.2,1.12,20100921,100637.0,1.13,-14.74,-29.29,19.64,8.32,46143.0
002459,天业通联,工程机械,河北,275.59,3.87,3.89,145583.67,77347.03,33829.23,167438.84,4.31,0.022000000000000002,3.26,3.69,20100810,-82877.18,-2.13,60.79,158.82,17.31,4.68,16615.0
002455,百川股份,化工原料,江苏,22.53,3.49,5.17,267805.34,156140.88,80696.71,42025.31,0.81,0.171,2.64,1.95,20100803,39309.34,0.76,30.53,0.86,11.57,3.97,30885.0
002450,康得新,化工原料,江苏,20.52,28.93,35.41,3671995.5,2531276.0,359610.41,681971.75,1.93,0.622,5.65,3.01,20100716,860821.63,2.43,14.65,17.14,37.34,20.32,113291.0
002429,兆驰股份,家用电器,深圳,18.01,39.73,45.27,1786696.0,1280086.0,115975.82,16950.49,0.04,0.079,1.91,0.99,20100610,353033.91,0.78,34.99,-27.43,11.12,3.97,73881.0
002425,凯撒文化,互联网,广东,15.52,8.04,8.14,470112.81,93415.11,3313.2,214386.55,2.63,0.22899999999999998,4.71,1.0,20100608,80777.25,0.99,-4.9,22.58,61.21,42.59,26511.0
002411,延安必康,化学制药,陕西,39.25,3.12,15.32,1938758.38,468002.75,192004.25,489595.06,3.2,0.39299999999999996,6.16,3.34,20100525,236867.97,1.55,73.26,-2.91,25.28,10.57,10800.0
002408,齐翔腾达,化工原料,山东,23.45,17.44,17.75,1239647.13,622170.5,343755.34,218206.5,1.23,0.39299999999999996,4.02,3.05,20100518,283260.25,1.6,22.17,21.68,9.07,4.47,23883.0
002369,卓翼科技,通信设备,深圳,84.64,4.2,5.8,366860.97,189697.8,102492.13,129835.71,2.24,0.078,3.67,2.39,20100316,19434.99,0.34,21.12,272.13,9.97,1.99,40417.0
002333,罗普斯金,铝,江苏,0.0,4.85,5.03,155933.19,50139.26,78160.71,45438.65,0.9,-0.132,2.8,2.42,20100112,35066.94,0.7,4.68,-447.16,5.98,-8.41,15292.0
002323,*ST百特,建筑施工,江苏,218.46,3.16,7.46,248631.55,223434.38,2040.56,9060.82,0.12,0.004,1.12,1.17,20091218,55173.69,0.74,-68.23,-98.14,23.81,1.09,34175.0
002308,威创股份,电脑设备,广东,24.16,9.02,9.1,430516.84,175706.31,40461.5,148069.22,1.63,0.106,3.88,1.31,20091127,100898.25,1.11,9.7,-7.41,53.1,18.45,40519.0
002301,齐心集团,文教休闲,深圳,26.95,6.4,6.42,617131.81,437110.19,42875.01,115737.86,1.8,0.218,3.94,1.99,20091021,70022.21,1.09,24.91,43.6,18.17,5.09,11216.0
002252,上海莱士,生物制药,上海,0.0,49.73,49.75,1155220.13,391525.75,103515.88,307563.53,0.62,-0.26,2.24,8.73,20080623,268574.09,0.54,-3.99,-237.51,66.44,-91.75,27547.0
002251,步 步 高,超市连锁,湖南,26.21,8.03,8.64,1926843.25,539317.06,376666.53,412135.56,4.77,0.228,8.79,0.91,20080619,111759.15,1.29,8.93,6.06,22.81,1.42,33929.0
002226,江南化工,化工原料,安徽,23.74,9.11,12.49,1232007.38,361553.25,567712.63,332917.0,2.67,0.171,4.48,1.21,20080506,83541.11,0.67,32.2,27.1,42.76,10.53,74444.0
002217,合力泰,元器件,山东,9.8,20.05,31.28,2726543.0,1733963.25,377257.09,447887.19,1.43,0.38,3.55,1.4,20080220,331932.5,1.06,27.04,30.85,18.3,9.03,51619.0
002203,海亮股份,铜,浙江,13.67,16.27,16.96,2000131.75,1388196.88,151418.63,233057.05,1.37,0.408,4.66,1.59,20080116,350054.59,2.06,52.42,20.18,5.54,2.16,28016.0
002197,证通电子,电器仪表,深圳,68.57,4.35,5.15,578091.44,316164.25,80573.71,180550.31,3.5,0.071,5.38,1.2,20071218,42070.48,0.82,-12.5,56.94,29.35,3.75,47918.0
002189,利达光电,元器件,河南,36.3,1.97,1.99,103355.02,66350.71,31095.89,18514.51,0.93,0.222,2.98,3.61,20071203,18570.9,0.93,8.08,180.44,18.93,5.95,31527.0
002147,新光圆成,区域地产,安徽,88.79,5.37,18.28,1611734.0,940682.38,169259.22,248805.88,1.36,0.083,4.48,3.3,20070808,366905.66,2.01,8.82,310.22,30.72,14.57,11548.0
002146,荣盛发展,全国地产,河北,6.93,38.94,43.48,21395004.0,20110896.0,287749.19,466508.41,1.07,0.86,6.83,1.16,20070808,1573419.63,3.62,40.89,33.98,32.25,12.24,76177.0
002132,恒星科技,钢加工,河南,0.0,12.54,12.56,608680.38,301343.06,149337.48,105649.51,0.84,-0.013999999999999999,2.24,1.26,20070427,40323.76,0.32,5.54,-117.58,13.53,-0.77,46180.0
002128,露天煤业,煤炭开采,内蒙,6.59,16.34,16.34,1677476.88,730907.88,629776.31,125121.4,0.77,0.9229999999999999,7.25,1.12,20070418,795254.56,4.87,9.45,25.7,47.12,25.48,57360.0
002123,梦网集团,互联网,深圳,28.7,6.45,8.11,634339.81,268185.63,45540.15,246315.55,3.04,0.188,5.74,1.25,20070328,139755.56,1.72,19.77,-27.94,26.1,7.5,48593.0
002075,沙钢股份,特种钢,江苏,26.81,22.07,22.07,1039047.38,602033.88,317626.16,-60860.16,-0.28,0.45,1.95,8.27,20061025,250940.22,1.14,23.89,168.59,24.34,9.02,47404.0
002047,宝鹰股份,装修装饰,深圳,20.63,12.58,13.36,846952.38,798051.56,5791.39,167198.81,1.25,0.228,2.96,2.12,20050531,169156.59,1.27,6.24,7.66,15.06,5.96,43735.0
002037,久联发展,化工原料,贵州,23.6,3.27,3.27,877837.19,709619.5,114193.01,62000.44,1.89,0.22699999999999998,6.53,1.09,20040908,98255.63,3.0,13.86,18.27,17.93,2.12,20905.0
002031,巨轮智能,汽车配件,广东,69.74,18.91,21.99,703054.44,393899.13,136610.5,3979.56,0.02,0.021,1.39,1.38,20040816,66707.18,0.3,20.16,13.18,38.07,4.62,114284.0
002016,世荣兆业,区域地产,广东,9.01,6.87,8.09,696780.19,625247.5,14902.34,13558.25,0.17,0.7090000000000001,3.05,2.79,20040708,130315.95,1.61,-9.54,45.38,66.7,40.65,33372.0
002011,盾安环境,工程机械,浙江,70.49,8.41,9.17,1188420.38,529358.88,175676.13,211654.7,2.31,0.045,4.82,0.88,20040705,123072.81,1.34,15.06,-28.73,14.74,0.61,71700.0
001965,招商公路,路桥,北京,12.67,5.55,61.78,8321541.5,1007750.38,279488.19,2923003.0,4.73,0.491,7.33,1.13,20171225,923968.38,1.5,21.12,7.84,47.36,67.14,57082.0
000996,中国中期,汽车服务,北京,245.33,3.45,3.45,60775.92,18976.32,340.78,4195.66,0.12,0.024,1.56,5.07,20000718,11561.65,0.34,3.82,-70.18,12.96,21.08,47201.0
000981,银亿股份,汽车配件,甘肃,16.59,25.74,40.28,4284982.0,2423944.0,334701.97,950584.5,2.36,0.17,3.89,1.45,20000622,396694.94,0.98,-19.63,8.39,30.62,13.59,17128.0
000979,中弘股份,区域地产,安徽,0.0,83.89,83.91,4494084.0,3660535.5,62396.63,78492.02,0.09,-0.225,0.67,1.1,20000616,-352492.88,-0.42,14.74,-2379.61,25.62,-57.79,274498.0
000931,中 关 村,生物制药,北京,33.63,7.02,7.53,351710.94,224678.91,48448.8,163232.52,2.17,0.13,2.25,2.6,19990712,-78987.24,-1.05,9.38,435.27,54.79,8.0,93736.0
